Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
14-10155,RICHMOND RD btwn TWEEDSMUIR AVE & MCRAE AVE,363598.78943,5028531.92003,-75.74902281210,45.39425759690,2014-10-15,5:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10156,VIEWMOUNT DR btwn MERIVALE RD & GRANT CARMAN DR,365224.50279,5022967.45275,-75.72894170340,45.34405109650,2014-10-15,5:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-10157,HUNTMAR DR btwn PALLADIUM DR & MAPLE GROVE RD,350196.04102,5016789.28278,-75.92126994500,45.28959189500,2014-10-15,5:20:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-10158,CARLING AVE WB btwn CROYDON AVE & TAVISTOCK RD,360680.00761,5025058.63124,-75.78669154290,45.36324420070,2014-10-15,5:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
14-10159,ABBEYHILL DR btwn ALDBURN PL & SHERWOOD ST,353360.47288,5017480.10295,-75.88086293450,45.29559652970,2014-10-15,6:21:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10160,PRINCE OF WALES DR @ WATERBRIDGE DR,367315.37100,5015946.47976,-75.70314916830,45.28069414450,2014-10-15,6:44:00 PM,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10161,TALOS CIR btwn TALOS CIR & TALOS CIR,356050.39900,5006473.87200,-75.84770352960,45.19636863560,2014-10-14,4:00:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-10162,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61,374632.41088,5032992.60125,-75.60748538290,45.43337909760,2014-10-15,7:09:00 PM,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10163,ROCKWAY CRES btwn ROCKWAY CRES & END,361334.39415,5022674.21020,-75.77861159150,45.34173682060,2014-10-15,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-10164,CHAPEL ST btwn BESSERER ST & DALY AVE,368964.59870,5032517.92037,-75.67997866200,45.42965112650,2014-10-15,7:30:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-10165,STITTSVILLE MAIN ST @ HAZELDEAN RD,349558.39810,5014878.24194,-75.92957085590,45.27243660860,2014-10-15,8:55:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10166,GREENBANK RD @ CANFIELD RD/CRAIG HENRY DR,361105.25800,5021364.49240,-75.78168419210,45.32997042620,2014-10-15,8:55:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
14-10167,EAGLESON RD btwn MICHAEL COWPLAND DR/STONEHAVEN DR & 240 N OF CADENCE,354421.18022,5016527.54049,-75.86743522250,45.28695105860,2014-10-15,9:16:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
14-10168,KING EDWARD AVE @ MURRAY ST,368290.27800,5032754.52987,-75.68856507570,45.43184159360,2014-10-15,11:25:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10169,CUMBERLAND ST @ YORK ST,368263.61217,5032521.56218,-75.68893586770,45.42974785420,2014-10-15,11:49:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
14-10170,CHARLEMAGNE BLVD @ GARDENWAY DR/BOTTRIELL WAY,384049.75860,5037032.15566,-75.48649108200,45.46871958320,2014-10-16,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-10171,HAWTHORNE RD @ HUNT CLUB RD,375510.11957,5026408.42493,-75.59721307130,45.37404998580,2014-10-16,5:54:00 AM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10172,BOOTH ST @ 148 N OF MIDDLE ST/E.B.EDDY S,366036.48402,5031416.90506,-75.71753314900,45.42000701550,2014-10-16,7:00:00 AM,02 - Rain,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10173,BRANDYWINE CRT @ VAN VLIET RD,369343.40660,5010115.99700,-75.67805867290,45.22804880070,2014-10-16,7:13:00 AM,02 - Rain,03 - Dawn,02 - Wet,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
14-10174,INNES RD btwn HWY417 IC112 RAMP55 & HWY417 IC112 RAMP58,374213.28399,5030705.99043,-75.61316371330,45.41284709800,2014-10-16,7:17:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10175,INNES RD btwn BLAIR RD & ANDERSON RD,375835.13540,5031602.60903,-75.59231599290,45.42075161580,2014-10-16,7:35:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10176,OTTAWA RIVER PKWY OFFR-EB @ PARKDALE AVE,364681.70845,5030330.33668,-75.73497464090,45.41034759750,2014-10-16,8:07:00 AM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,00 - Unknown,03 - P.D. only,02 - Angle,0
14-10177,FALLOWFIELD RD @ RICHMOND RD,357720.68548,5013528.94094,-75.82569597960,45.25972846230,2014-10-16,7:45:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10178,CARLING AVE @ HWY 417 CARLING IC124R67,364330.69727,5027521.93572,-75.73979755750,45.38510810370,2014-10-16,8:09:00 AM,02 - Rain,01 - Daylight,02 - Wet,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10179,HERZBERG RD @ CARLING AVE,352037.62000,5022300.01774,-75.89726847920,45.33905738970,2014-10-16,9:16:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10180,INNES RD @ STONEHENGE CRES W,375198.79108,5031217.03866,-75.60050125010,45.41734678770,2014-10-16,9:54:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10181,CARLING AVE EB btwn MAPLECREST AVE & DUNLEVIE AVE,362686.20029,5026306.20611,-75.76093840920,45.37430695180,2014-10-16,8:40:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10182,KENT ST btwn SPARKS ST & QUEEN ST,367147.10398,5031440.58775,-75.70334025220,45.42012201310,2014-10-16,10:30:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10183,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD,374675.13072,5028502.16141,-75.60757606440,45.39297219450,2014-10-16,9:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10184,LEITRIM RD btwn LIMEBANK RD & HIGH RD,371335.67966,5019082.12308,-75.65148919110,45.30853894890,2014-10-16,11:25:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10185,HAIG DR @ SMYTH RD,372564.72490,5029298.07334,-75.63441705120,45.40034086780,2014-10-16,11:40:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10186,PARKDALE AVE @ GLADSTONE AVE,365215.75158,5029119.03616,-75.72830094930,45.39940269850,2014-10-16,12:12:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10187,ALBERT ST @ LYON ST,367063.66406,5031220.06583,-75.70443419510,45.41814525450,2014-10-16,12:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
14-10188,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,362059.28420,5023468.50830,-75.76927067470,45.34882508040,2014-10-16,12:33:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10189,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD,347643.45161,5015543.70411,-75.95391756860,45.27854396970,2014-10-16,12:33:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10190,BASELINE RD btwn LOBLAWS SC & MERIVALE RD,364954.93393,5025265.18236,-75.73210170380,45.36474890620,2014-10-16,12:46:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-10191,BELCOURT BLVD @ ST. JOSEPH BLVD,381204.74020,5037358.12154,-75.52281933190,45.47196937040,2014-10-16,1:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10192,CARP RD btwn THOMAS A. DOLAN PKWY & NORMA LANE,337849.84805,5025026.18864,-76.07811007850,45.36440046240,2014-10-16,1:52:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10193,EAGLESON RD btwn EAGLESON BUSINESS CENTRE & MICHAEL COWPLAND DR/STONEH,354306.47466,5016810.85552,-75.86886911330,45.28950847910,2014-10-16,2:03:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10194,DEAKIN ST @ PRINCE OF WALES DR,367392.63881,5021522.04202,-75.70146028050,45.33085544060,2014-10-16,3:25:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-10195,HWY417 IC113 RAMP65 btwn REGIONAL ROAD 174 & HIGHWAY 417,373999.02736,5032139.67204,-75.61569941380,45.42576785250,2014-10-16,3:43:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10196,BANK ST btwn CHAMBERLAIN AVE & ROSEBERY AVE,368112.39356,5030098.78748,-75.69117955690,45.40796224450,2014-10-15,7:00:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-10197,BANK ST @ 80 S OF HUNT CLUB RD/TOWNGATE PLAZA,371688.06478,5024096.56928,-75.64631823880,45.35362397340,2014-10-16,4:07:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-10198,CARLING AVE btwn MARCH RD & SCHNEIDER RD,351283.78279,5022184.34568,-75.90689745910,45.33806690040,2014-10-16,4:31:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10199,OGILVIE RD btwn ELMRIDGE DR & 190 E OF ELMRIDGE DR/JASMINE CRES,375427.56212,5034073.23611,-75.59716891600,45.44302216060,2014-10-16,4:51:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-10200,BAY ST @ LAURIER AVE,367034.23147,5030997.57250,-75.70483832950,45.41614594550,2014-10-16,4:49:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10201,CAMPEAU DR @ TERRY FOX DR,350455.60070,5019011.88038,-75.91775646500,45.30957465190,2014-10-16,4:59:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
14-10202,ANDERSON RD @ INNES RD,376281.69122,5031842.03896,-75.58657590860,45.42286038280,2014-10-16,5:38:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10203,RICHMOND RD btwn WOODROFFE AVE & LOCKHART AVE,361603.16981,5026682.01135,-75.77472164080,45.37777704480,2014-10-16,5:52:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-10204,MACDONALD-CARTIER BR RAMP NB-1 btwn MACDONALD-CARTIER BR & MACDONALD-C,367523.88957,5033194.59226,-75.69830283720,45.43587028240,2014-10-16,5:57:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10205,EARL GREY DR @ ROLAND MICHENER DR,350773.57216,5018945.94083,-75.91370772060,45.30896056680,2014-10-16,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
14-10206,RIVERSIDE DR SB btwn BANK ST & BILLINGS BRIDGE NB RAMP,369243.06530,5028005.23275,-75.67701014940,45.38902194850,2014-10-16,6:19:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,02 - Angle,0
14-10207,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD,384681.52011,5039287.81106,-75.47804606570,45.48894182660,2014-10-16,6:00:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10208,MARCH VALLEY RD @ TERRY FOX DR,350753.14740,5023783.05813,-75.91351913170,45.35248740270,2014-10-16,6:35:00 PM,01 - Clear,05 - Dusk,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-10209,BERKELEY AVE @ RICHMOND RD,362910.43685,5028065.77302,-75.75786859210,45.39012073850,2014-10-16,6:40:00 PM,02 - Rain,07 - Dark,02 - Wet,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
14-10210,INDUSTRIAL AVE @ ALTA VISTA DR/SANDFORD FLEMIN,370885.19773,5030557.57000,-75.65569906610,45.41183387380,2014-10-16,4:45:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-10211,MAITLAND AVE btwn TERREBONNE DR & CAMEO DR,364044.33129,5025137.41223,-75.74374015030,45.36367680180,2014-10-16,6:30:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10212,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.23767,5031710.63353,-75.69432206860,45.42248878120,2014-10-16,7:14:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-10213,RICHMOND RD btwn GOLDEN AVE & BERKLEY AVE,362902.52820,5028060.32961,-75.75797022690,45.39007241570,2014-10-16,6:41:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10214,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,370508.68452,5023400.03394,-75.66146140270,45.34746825740,2014-10-16,7:32:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10215,CHARLOTTE ST btwn BESSERER ST & DALY AVE,369301.90742,5032777.98377,-75.67563425060,45.43196004860,2014-10-16,7:43:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-10216,MITCH OWENS RD/BRIDGE ST @ RIVER RD,369500.18123,5010770.39970,-75.67597731420,45.23392268480,2014-10-16,7:46:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-10217,TENTH LINE RD btwn OLD TENTH LINE RD & TOMPKINS AVE,383121.16202,5038173.19691,-75.49818298020,45.47909038950,2014-10-16,7:49:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-10218,CLEARBROOK DR @ CHAPMAN MILLS DR,365923.34410,5015085.27856,-75.72099698370,45.27306750390,2014-10-16,8:29:00 PM,02 - Rain,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10219,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363420.16383,5021827.43487,-75.75209937270,45.33394641150,2014-10-16,8:57:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10220,INNES RD/PRESTWICK DR @ LANTHIER DR,383541.23703,5035988.56430,-75.49316061300,45.45938780120,2014-10-16,9:23:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-10221,DATA CENTRE RD btwn TURN LANE & TURN LANE,368994.93165,5026929.69034,-75.68031856070,45.37936733170,2014-10-16,10:11:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-10222,RAMSAYVILLE RD btwn LEITRIM RD & EIGHTH LINE RD,378805.63176,5023683.00589,-75.55555156480,45.34918793300,2014-10-17,2:53:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10223,RIVERSIDE DR NB btwn BILLINGS BRIDGE SC RAMP SB & BANK ST,369280.54648,5027868.01262,-75.67654946260,45.38778383520,2014-10-17,5:30:00 AM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10224,SIXTH LINE RD btwn BERRY SIDE RD & RIDDELL DR,348934.43557,5030479.33425,-75.93613077060,45.41285855480,2014-10-17,7:17:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10225,INNES RD @ ORLEANS BLVD,380459.37330,5034296.40300,-75.53282195010,45.44450357520,2014-10-17,7:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10226,LAURIER AVE @ NICHOLAS ST,368374.58712,5031800.64520,-75.68761080750,45.42325121980,2014-10-17,6:10:00 AM,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-10227,WEST HUNT CLUB RD @ WOODROFFE AVE,363668.79076,5021246.96406,-75.74899659290,45.32870256310,2014-10-17,7:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10228,JEANNE D'ARC BLVD @ FORTUNE DR/VINEYARD DR,379238.25467,5037374.65033,-75.54796371100,45.47233045790,2014-10-17,8:52:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-10229,OR174 IC112 RAMP36 @ REGIONAL RD 174,374519.29143,5032634.46162,-75.60898167500,45.43016803950,2014-10-17,8:59:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10230,INDUSTRIAL AVE btwn NEIGHBORHOOD WAY & TRAINYARDS DR,371581.44204,5030550.40527,-75.64680584390,45.41170331520,2014-10-17,9:19:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10231,FERNBANK RD @ MUNSTER RD,345217.56454,5007064.94632,-75.98552565880,45.20239166990,2014-10-17,9:18:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-10232,LANARK AVE/WEST VILLAGE PRIV @ SCOTT ST,363623.27883,5028914.03838,-75.74866449700,45.39769377450,2014-10-17,9:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,2
14-10233,DYNES RD @ PRINCE OF WALES DR,367114.71410,5025924.00766,-75.70445089930,45.37048819440,2014-10-16,4:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10234,MONTREAL RD @ VANIER PKWY,370073.65992,5033066.06716,-75.66573373170,45.43448049630,2014-10-17,11:27:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-10235,FLOWING CREEK CIR btwn FLOWING CREEK CIR & FLOWING CREEK CIR,356476.04100,5015244.87000,-75.84137536690,45.27526127410,2014-10-17,8:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
14-10236,CAMPEAU DR @ HUNTMAR DR,349053.60820,5018056.46440,-75.93572041960,45.30106726970,2014-10-17,10:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-10237,ST. LAURENT BLVD @ WALKLEY RD,373903.70022,5028046.97386,-75.61749110340,45.38895317720,2014-10-17,11:02:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-10238,MERIVALE RD btwn VIEWMOUNT DR & COLONNADE RD,365212.18051,5022911.52858,-75.72910575990,45.34354895940,2014-10-17,11:07:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10239,RICHMOND RD @ EDGEWORTH AVE/MCEWEN AVE,361075.70812,5025883.52790,-75.78154686470,45.37063491430,2014-10-17,11:36:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-10240,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379861.21643,5036473.47663,-75.54013503220,45.46415572030,2014-10-17,11:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,03 - P.D. only,02 - Angle,0
14-10241,PARKGLEN DR @ WOODROFFE AVE,362889.65176,5023126.03067,-75.75871483150,45.34567520920,2014-10-17,12:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-10242,PALLADIUM DR btwn HWY417 IC142 RAMP62 & HUNTMAR DR,348973.92202,5017950.04344,-75.93674593420,45.30011467530,2014-10-17,10:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10243,EAGLESON RD @ HOPE SIDE RD/TERRY FOX DR,355187.67897,5014616.00490,-75.85785864630,45.26969610860,2014-10-17,1:49:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-10244,CAMPEAU DR @ HUNTMAR DR,349053.60820,5018056.46440,-75.93572041960,45.30106726970,2014-10-17,2:04:00 PM,02 - Rain,01 - Daylight,02 - Wet,11 - Roundabout,01 - Functioning,02 - Non-fatal injury,04 - Sideswipe,0
14-10245,BANK ST btwn VANCOUVER AVE & FOXBAR AVE,370460.57030,5025647.96178,-75.66177674890,45.36769893560,2014-10-17,2:33:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,02 - Angle,0
14-10246,RIDEAU ST btwn WURTEMBURG ST & RIDEAU PL,369512.02036,5032968.33164,-75.67292416780,45.43365331140,2014-10-17,2:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10247,ALTA VISTA DR btwn AYERS AVE & RIDGEMONT AVE,370522.65342,5026502.40211,-75.66087059410,45.37538109030,2014-10-17,2:41:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-10248,RICHMOND RD btwn BASELINE RD TURN LANE & NORTHSIDE RD,358393.97721,5021309.18090,-75.81627687890,45.32968501790,2014-10-17,2:47:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-10249,VIEWMOUNT DR btwn EUROPA PRIV & CHESTERTON DR,366224.79269,5023504.81644,-75.71611177060,45.34879932680,2014-10-17,2:52:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-10250,MITCH OWENS RD btwn RIVER RD & SPRATT RD,369586.14417,5010821.37497,-75.67487596390,45.23437345270,2014-10-04,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10251,DWYER HILL RD btwn FLEWELLYN RD & FALLOWFIELD RD,344466.97636,5003345.39415,-75.99537531330,45.16896361040,2014-10-13,6:45:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-10252,WALKLEY RD btwn DON REID DR/RYDER ST & 160 W OF CONROY RD,372617.87892,5027294.52025,-75.63401353910,45.38230859800,2014-10-17,3:19:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-10253,RICHMOND RD btwn TURN LANE & JOHN SUTHERLAND DR,358780.96419,5022134.81704,-75.81125021520,45.33708447170,2014-10-17,3:35:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-10254,BASELINE RD btwn FISHER AVE & LEXINGTON ST,366232.25179,5026069.86287,-75.71569776350,45.37187847950,2014-10-17,3:42:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10255,CEDARVIEW RD @ WEST HUNT CLUB RD,359718.67740,5019554.00264,-75.79957295730,45.31378943580,2014-10-15,6:20:00 AM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-10256,ST. JOSEPH BLVD @ TENTH LINE RD,382891.75392,5038666.92786,-75.50103841520,45.48355823050,2014-10-16,6:36:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-10257,WELLINGTON ST    W btwn SMIRLE AVE & JULIAN AVE,364681.15551,5029068.45624,-75.73513494790,45.39899351830,2014-10-17,3:59:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-10258,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD,374675.13072,5028500.98355,-75.60757623120,45.39296159720,2014-10-17,3:58:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,04 - Sideswipe,0
