Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
13-13262,CARLING AVE @ WOODROFFE AVE W,361766.78429,5025727.54859,-75.77274282380,45.36917559150,2013-12-27,10:24:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13263,ELGIN ST btwn COOPER ST & SOMERSET ST W,368157.51442,5031224.89495,-75.69045843660,45.41809050880,2013-12-23,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13264,JEANNE D'ARC BLVD @ KINGFISHER CRES E/LAWNSBER,382154.01332,5039123.28497,-75.51040238650,45.48774626440,2013-12-25,8:30:00 PM,04 - Freezing Rain,07 - Dark,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13265,BOISFRANC CIRC btwn CAPREOL ST & CAPREOL ST,385394.32933,5035669.87009,-75.46952175220,45.45630919510,2013-12-24,5:30:00 PM,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13266,BANK ST @ RIVERSIDE DR N,369224.91928,5027987.03508,-75.67724424010,45.38885988080,2013-12-27,12:16:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13267,INNES RD btwn STONEHENGE CRES & STONEHENGE CRES,375339.46175,5031301.80912,-75.59869196220,45.41809533750,2013-12-27,12:22:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
13-13268,BANK ST @ QUEEN ST,367341.00612,5031490.79517,-75.70085647590,45.42055645680,2013-12-27,12:24:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13269,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363419.68989,5021826.89231,-75.75210548260,45.33394156880,2013-12-27,12:44:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-13270,MCCARTHY RD @ PAUL ANKA DR,369697.92224,5023876.10030,-75.67174434210,45.35182726210,2013-12-27,12:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13271,WOODROFFE AVE @ CLARIDGE DR/STONEWAY DR N,365576.69955,5016711.09765,-75.72521539170,45.28772660280,2013-12-27,1:26:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13272,CUMBERLAND ST @ RIDEAU ST,368371.71669,5032340.04657,-75.68757786480,45.42810482390,2013-12-27,1:41:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13273,MOORPARK AVE btwn AKERSON RD & BARRICK HILL RD,354189.76700,5016018.81600,-75.87043570680,45.28238973750,2013-12-27,1:40:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,01 - Approaching,0
13-13274,PARENT AVE btwn GUIGUES AVE & ST. PATRICK ST,367808.17412,5032581.20926,-75.69474814830,45.43032571740,2013-12-25,12:00:00 AM,03 - Snow,00 - Unknown,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13275,WALLER ST btwn RIDEAU ST & BESSERER ST,368286.59636,5032247.45334,-75.68867749570,45.42727943370,2013-12-27,3:25:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,99 - Other,0
13-13276,THOMAS A. DOLAN PKWY btwn WOODKILTON RD & DUNROBIN RD,342315.11560,5031462.59586,-76.02062225550,45.42209235780,2013-12-07,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13277,BAY ST @ WELLINGTON ST,366815.59728,5031354.41170,-75.70758662160,45.41937609050,2013-12-27,3:53:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13278,KOCHAR DR btwn FALAISE RD & RAHUL CRES,367554.73988,5024900.52999,-75.69896379160,45.36123991750,2013-12-27,2:45:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13279,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV,383187.75152,5037978.36192,-75.49736244820,45.47732996870,2013-12-27,4:08:00 PM,01 - Clear,05 - Dusk,04 - Slush,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-13280,HUNT CLUB RD @ PAUL ANKA DR,369776.82588,5022901.14545,-75.67086553240,45.34304757320,2013-12-27,4:16:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-13281,LEEDS AVE @ SHEFFIELD RD,374862.73961,5029552.57792,-75.60503107840,45.40240456940,2013-12-27,4:15:00 PM,01 - Clear,05 - Dusk,03 - Loose snow,03 - Yield sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-13282,TERRY FOX DR btwn CASTLEFRANK RD & TRANS CANADA TRAIL,353194.57055,5016082.07535,-75.88311441780,45.28302817980,2013-05-19,3:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-13283,FLAT SEDGE CRES btwn BUTTONBUSH WAY & WHITE ALDER AVE E,375379.98089,5020789.14136,-75.59967636710,45.32350326200,2013-12-25,7:30:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13284,PRINCE OF WALES DR @ FALLOWFIELD RD,367398.81075,5019170.11524,-75.70167880790,45.30969261920,2013-12-27,4:48:00 PM,01 - Clear,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13285,GREENBANK RD @ HWY 417 GREENBA IC129R25,360515.69766,5023336.43816,-75.78898289060,45.34776103940,2013-12-27,3:20:00 PM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,03 - Rear end,0
13-13286,IRVING AVE btwn WELLINGTON ST W & LAUREL ST,365635.58658,5029777.24481,-75.72285763420,45.40528874700,2013-12-23,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13287,CUMMINGS AVE @ OGILVIE RD,372749.61947,5032170.99098,-75.63165952730,45.42617213220,2013-12-27,5:16:00 PM,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-13288,LYON ST @ WELLINGTON ST,366932.79723,5031425.97906,-75.70608020220,45.42000963380,2013-12-27,5:30:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13289,ROSWELL DR btwn BEATRICE DR & CLEARBROOK DR,365753.20530,5014800.69852,-75.72320009700,45.27052162970,2013-12-27,2:00:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13290,SOMERSET ST    W btwn PERCY ST & BAY ST,367131.89086,5030588.41465,-75.70364241220,45.41245577350,2013-12-27,5:31:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13291,TWEEDSMUIR AVE btwn WESLEY AVE & CLARE ST,363675.52202,5028122.05388,-75.74809177620,45.39056324440,2013-12-27,4:05:00 PM,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
13-13292,BANK ST btwn JOHNSTON RD & SOUTHKEYS SC,370861.62262,5024814.01529,-75.65676895630,45.36015767090,2013-12-27,6:19:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
13-13293,PRETORIA AVE btwn O'CONNOR ST & METCALFE ST,368420.34359,5030295.85986,-75.68722043800,45.40970751330,2013-12-25,10:38:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13294,RIVERSIDE DR @ HERON RD,368123.71449,5026630.37563,-75.69148007560,45.37675346460,2013-12-20,10:30:00 AM,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13295,STITTSVILLE MAIN ST @ AMBERLAKES DR/NEIL AVE,349565.68107,5014752.91935,-75.92948934010,45.27130844940,2013-12-27,8:05:00 PM,01 - Clear,07 - Dark,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,99 - Other,0
13-13296,HUNT CLUB RD btwn RIVERSIDE DR & LINDBERGH PRIV,368325.36095,5022110.31430,-75.68948654970,45.33606478570,2013-12-28,12:36:00 AM,01 - Clear,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13297,BASELINE RD btwn 180 E OF CEDARVIEW RD & 180 E OF CEDARVIEW RD,359108.84747,5021674.90371,-75.80711748810,45.33292085200,2013-12-28,12:54:00 AM,03 - Snow,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13298,CUMBERLAND ST @ RIDEAU ST,368370.81741,5032340.04657,-75.68758935630,45.42810490560,2013-12-28,3:24:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13299,PARKDALE AVE btwn HUTCHISON AVE & RUSKIN ST,365489.00813,5028503.20974,-75.72488668820,45.39383799730,2013-12-28,1:00:00 AM,03 - Snow,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13300,"OLD MONTREAL RD btwn Continuation of OLD MONTREAL RD & GRAND-CH-NE, CO",385075.73334,5039611.57787,-75.47295061770,45.49180952860,2013-12-28,4:08:00 AM,03 - Snow,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13301,CONROY RD @ WALKLEY RD,372901.92403,5027467.98624,-75.63036297250,45.38384181620,2013-12-28,7:38:00 AM,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-13302,ALBION RD @ HUNT CLUB RD,371867.73373,5024320.92311,-75.64399497490,45.35562547150,2013-12-28,8:09:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,07 - SMV other,0
13-13303,OLD CARP RD btwn HUNTMAR DR & SECOND LINE RD,345248.08679,5022415.67601,-75.98388669070,45.34052241490,2013-12-28,12:15:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13304,PAGE RD btwn SILVERBIRCH ST & NATURE TRAIL CRES,381127.72778,5033992.85564,-75.52432648240,45.44169983510,2013-12-27,6:00:00 PM,01 - Clear,00 - Unknown,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13305,WILLOW ST btwn PRESTON ST & ROCHESTER ST,366554.53805,5029922.19702,-75.71110147200,45.40651251770,2013-12-28,3:00:00 AM,01 - Clear,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13306,GREENBANK RD @ LISA AVE,360553.78649,5022900.14531,-75.78854603660,45.34383225610,2013-12-28,12:27:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13307,HOLLAND AVE @ ISLAND PARK DR/N.C.C. DRIVEWAY,365427.49613,5027919.57023,-75.72574395030,45.38859186350,2013-12-27,1:00:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13308,MARCH RD @ HUNTMAR DR,344141.57016,5023548.72837,-75.99791505000,45.35078092300,2013-12-28,1:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-13309,TERRY FOX DR @ PALLADIUM DR/KATIMAVIK RD,351270.07768,5018182.09930,-75.90744783150,45.30205464480,2013-12-28,1:22:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13310,MITCH OWENS RD btwn ALBION RD & TRANQUIL GT,376469.07313,5015167.46993,-75.58659810980,45.27281131690,2013-12-25,5:00:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13311,RICHMOND RD btwn HARTLEIGH AVE & RICHARDSON AVE,361213.15609,5026084.05527,-75.77976934940,45.37242819440,2013-12-28,2:25:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-13312,HAZELDEAN RD btwn HARTIN ST & JOHNWOODS ST,350121.78119,5015344.52491,-75.92234854540,45.27659629390,2013-12-28,3:25:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-13313,STAGECOACH RD @ WOODSTREAM DR/JACK PINE CRES,375873.92401,5013429.23672,-75.59443087570,45.25723165380,2013-12-28,3:48:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-13314,RIDEAU ST @ WALLER ST,368276.70431,5032274.18109,-75.68880045350,45.42752081880,2013-12-27,7:20:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13315,ROBERTSON RD btwn FITZGERALD RD & MOODIE DR,356895.81336,5020357.90178,-75.83548842360,45.32123811800,2013-12-28,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-13316,GROVEHURST DR btwn CRESTWAY DR & RUTLEGE ST,366397.96947,5015673.70990,-75.71487554780,45.27832076000,2013-12-28,5:08:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,99 - Other,0
13-13317,REGIONAL ROAD 174 btwn OR174 IC112 RAMP36 & OR174 IC112 RAMP26,374780.28973,5032837.16984,-75.60561769500,45.43196582870,2013-12-28,6:29:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13318,RUSSELL RD btwn THIRSK ST & HAIG DR,372709.00663,5029698.47042,-75.63251916670,45.40392948320,2013-12-28,6:34:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13319,CAPREOL ST btwn BOISFRANC CIRC & CHERINGTON CRES,385503.14381,5035581.25914,-75.46814521950,45.45549939890,2013-12-28,6:35:00 PM,01 - Clear,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13320,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,370509.53295,5023403.34409,-75.66145013600,45.34749796220,2013-12-28,8:08:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13321,BEECHWOOD AVE btwn CHAMPLAIN AVE & CHAPLEAU AVE,369489.33367,5033843.96322,-75.67309901990,45.44153398920,2013-12-28,9:30:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-13322,WEST HUNT CLUB RD @ WOODROFFE AVE,363668.88770,5021250.13603,-75.74899497960,45.32873109550,2013-12-29,5:23:00 AM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-13323,ARLINGTON AVE btwn CAMBRIDGE ST N & BRONSON AVE,367172.34993,5029846.10051,-75.70321947340,45.40577304280,2013-12-29,9:06:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13324,CARP RD btwn ARBOURBROOK BLVD & REIS RD,345038.33850,5018491.45990,-75.98688181410,45.30522299250,2013-12-28,10:50:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13325,EMMETT RD @ FRENCH HILL RD,395180.02331,5038827.18320,-75.34384553810,45.48351726500,2013-12-29,1:46:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-13326,BRIAN COBURN BLVD @ ESPRIT DR,385140.05463,5035345.04266,-75.47282544200,45.45341598590,2013-12-28,8:25:00 PM,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-13327,ALBION RD @ HUNT CLUB RD,371867.73373,5024324.97279,-75.64399442550,45.35566190930,2013-12-29,5:21:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-13328,RIDEAU ST btwn WALLER ST & CUMBERLAND ST,368315.37322,5032306.57836,-75.68830215660,45.42780880780,2013-12-29,5:10:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-13329,BASELINE RD @ GREENBANK RD,360596.78498,5022588.95511,-75.78803248940,45.34102875130,2013-12-29,7:16:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13330,FINDLAY CREEK DR @ BANK ST,375845.67485,5020463.61016,-75.59378338270,45.32052728820,2013-12-29,9:44:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13331,CLARE ST btwn BROADHEAD AVE & WESTHAVEN CRES,363933.90148,5027924.81164,-75.74481589560,45.38876672330,2013-12-30,4:48:00 AM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13332,CLARENCE ST @ SUSSEX DR,367750.66755,5032325.66532,-75.69551568110,45.42803159820,2013-12-30,8:57:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13333,ALBION RD @ HUNT CLUB RD,371865.93517,5024326.59266,-75.64401715800,45.35567665670,2013-12-30,9:45:00 AM,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13334,LA VERENDRYE DR btwn WOODGLEN CRES & GLENFERN AVE,374678.90285,5035787.36900,-75.60649433290,45.45852016650,2013-12-30,10:38:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,02 - Angle,0
13-13335,MISS OTTAWA ST @ MONTREAL RD,375796.82852,5034652.22999,-75.59236563990,45.44819418990,2013-12-30,11:08:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13336,MACLAREN ST btwn KENT ST & BANK ST,367697.64556,5030824.10492,-75.69638491570,45.41452581910,2013-12-30,11:32:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,99 - Other,0
13-13337,MAIN ST btwn OBLATE AVE & HAZEL ST,369136.87320,5030237.66322,-75.67807497550,45.40911837830,2013-12-30,9:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-13338,WEST HUNT CLUB RD @ ANTARES DR/LASER ST,367106.81201,5022085.95659,-75.70503543720,45.33595488380,2013-12-30,12:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-13339,CAMPBELLCROFT RD @ LAWRENCE ST,384759.26994,5001799.93226,-75.48310363390,45.15164355440,2013-12-29,1:00:00 AM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13340,HAIG DR btwn DAUPHIN RD & QUINLAN RD,372482.23850,5029088.70693,-75.63549928820,45.39846505850,2013-12-27,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13341,STITTSVILLE MAIN ST @ HAZELDEAN RD,349560.58380,5014884.07135,-75.92954247590,45.27248892530,2013-12-30,8:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13342,MCLEOD ST btwn LYON ST N & KENT ST,367645.49808,5030309.16891,-75.69711677040,45.40989727050,2013-12-29,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13343,BLOHM DR btwn HUNTERSWOOD CRES & WINNEGREEN CRT,375055.67693,5026506.46106,-75.60300047630,45.37497777870,2013-12-28,4:30:00 PM,03 - Snow,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-13344,BEGIN ST @ MONTREAL RD,370466.70725,5033289.61869,-75.66068089270,45.43645511710,2013-12-30,2:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13345,BANK ST @ WALKLEY RD,370336.95273,5025950.57001,-75.66331453830,45.37043327750,2013-12-20,2:34:00 PM,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13346,MACKENZIE AVE @ RIDEAU ST,367869.33954,5032009.90431,-75.69403968660,45.42517979740,2013-12-30,3:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
13-13347,KENT ST @ MCLEOD ST,367788.50322,5030392.58899,-75.69527932910,45.41063500260,2013-12-30,3:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-13348,HUNT CLUB RD btwn TURN LANE & BANK ST (1),371556.57062,5024023.60989,-75.64800614250,45.35298003910,2013-12-28,11:20:00 PM,"07 - Fog, mist, smoke, dust",07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-13349,SOUTHGATE RD btwn CLEARWATER CRES & CLEARWATER CRES,371223.59947,5024641.54128,-75.65217225630,45.35857160460,2013-12-30,3:56:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-13350,WOODROFFE AVE @ GEORGINA DR/LENESTER AVE,361906.98881,5025374.16417,-75.77099391870,45.36598445850,2013-12-30,3:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13351,CLARE ST @ KIRKWOOD AVE,364064.89782,5027978.81510,-75.74313663620,45.38924156480,2013-12-28,10:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13352,GLOUCESTER ST btwn BANK ST & O'CONNOR ST,367639.14127,5031266.66390,-75.69707589100,45.41851308060,2013-12-30,5:39:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13353,MERIVALE RD btwn ROSSLAND AVE & EMERALD PLAZA SC,364692.74915,5024126.95733,-75.73558620870,45.35452977310,2013-12-30,5:44:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
13-13354,RIVERSIDE DR @ HERON RD,368123.71449,5026631.99549,-75.69147986780,45.37676804000,2013-12-30,5:30:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13355,FORWARD AVE btwn EMMERSON AVE & BURNSIDE AVE,364853.86024,5030170.05602,-75.73279502160,45.40889067760,2013-12-30,7:13:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13356,MONTREAL RD @ VANIER PKWY,370072.35008,5033068.50693,-75.66575014700,45.43450257000,2013-12-30,7:15:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13357,COBBLE HILL DR btwn KENNEVALE DR & Continuation of COBBLE HILL DR,361648.07199,5014161.76135,-75.77558552570,45.26511624680,2013-12-30,12:00:00 AM,01 - Clear,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13358,DALHOUSIE ST @ YORK ST,368092.80782,5032423.23475,-75.69113116400,45.42887861700,2013-12-31,2:20:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13359,MURRAY ST btwn BEAUSOLEIL DR & END,368583.80476,5032933.10353,-75.68479091630,45.43342162270,2013-12-31,7:23:00 AM,01 - Clear,03 - Dawn,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13360,DONALD ST btwn VERA ST & QUILL ST,370635.16986,5032306.30158,-75.65865939630,45.42759181070,2013-12-17,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,03 - Rear end,0
13-13361,INNES RD/PRESTWICK DR @ LANTHIER DR,383540.76308,5035993.01937,-75.49316595820,45.45942793760,2013-12-31,11:37:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13362,WELLINGTON ST    W btwn HOLLAND AVE & HINTON AVE N,364956.67958,5029168.53841,-75.73160377550,45.39987041690,2013-12-31,11:35:00 AM,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,03 - Rear end,0
13-13363,CUMBERLAND ST @ RIDEAU ST,368369.19871,5032335.26811,-75.68761065740,45.42806205750,2013-12-31,12:00:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-13364,CLARENDON AVE btwn WELLINGTON ST W & BYRON AVE,364542.48653,5029000.47926,-75.73691424930,45.39839372250,2013-12-31,12:00:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-13365,MOODIE DR @ ROBERTSON RD,357065.75384,5020458.30970,-75.83331028820,45.32212896740,2013-12-31,11:25:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-13366,BANK ST @ WALKLEY RD,370337.85201,5025952.18967,-75.66330284360,45.37044776700,2013-12-30,8:00:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
