Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
15-11370,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363420.41192,5021827.93104,-75.75209614880,45.33395085460,2015-11-02,6:11:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11371,HUNT CLUB RD @ RIVERSIDE DR,368037.42372,5021944.41742,-75.69318114310,45.33459808780,2015-11-02,6:15:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11372,CUMMINGS AVE/LABELLE ST @ CYRVILLE RD,372859.99518,5031870.48572,-75.63029070090,45.42345760010,2015-11-02,7:02:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
15-11373,INDUSTRIAL AVE @ ALTA VISTA DR/SANDFORD FLEMIN,370884.00308,5030557.93036,-75.65571427830,45.41183722930,2015-11-02,7:15:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-11374,BANK ST @ 80 S OF HUNT CLUB RD/TOWNGATE PLAZA,371689.01490,5024095.50446,-75.64630625820,45.35361430200,2015-11-02,10:30:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-11375,INDUSTRIAL AVE @ RUSSELL RD,372465.72860,5030278.47202,-75.63554688440,45.40917163910,2015-11-03,5:57:00 AM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-11376,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369128.03760,5033486.93104,-75.67776352490,45.43835489380,2015-11-03,6:15:00 AM,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
15-11377,RICHARDSON SIDE RD btwn GREY STONE DR & PENNYCROSS LANE,343854.12890,5015001.70468,-76.00225697860,45.27388752450,2015-11-03,6:59:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-11378,MOODIE DR @ FITZGERALD RD/STAFFORD RD,356920.18026,5020812.55139,-75.83512977870,45.32532729550,2015-11-03,7:15:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11379,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & CAMERON ST,389772.84567,5042604.23097,-75.41234784040,45.51817775600,2015-11-03,7:36:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11380,JEANNE D'ARC BLVD  S btwn CEDAR MILLS RD & BEAUSEJOUR DR,381417.86422,5036068.85959,-75.52029494950,45.46034631180,2015-11-03,7:54:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11381,KENT ST btwn JAMES ST & FLORENCE ST,367682.48438,5030562.37441,-75.69661199710,45.41217221280,2015-11-03,7:53:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11382,SOUTHMORE DR @ WALKLEY RD,369710.87100,5025574.94222,-75.67135599620,45.36711175900,2015-11-03,7:54:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11383,HAIG DR @ PLEASANT PARK RD,372400.80849,5028586.06777,-75.63660814770,45.39395039210,2015-11-03,8:14:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
15-11384,ORCHARDVIEW AVE @ GARDENWAY DR,384735.47156,5036806.55592,-75.47775973030,45.46661170950,2015-11-03,8:21:00 AM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-11385,EAGLESON RD @ KATIMAVIK RD/TIMM DR,353213.90208,5019565.46990,-75.88252789190,45.31437123510,2015-11-03,8:22:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
15-11386,ALTA VISTA DR btwn 75 S OF CALEDON ST & CALEDON ST,370773.90455,5030384.94377,-75.65714389020,45.41029115290,2015-11-03,8:35:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-11387,"EGLISE, RUE DE L @ MONTREAL RD",371158.43222,5033632.14296,-75.65179440370,45.43947169060,2015-11-03,9:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11388,NAVAN RD btwn INNES RD & ORLEANS BLVD,380548.32965,5033095.25184,-75.53186980520,45.43368689040,2015-11-03,9:19:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-11389,MERTON ST @ SCOTT ST,365326.54759,5029956.78639,-75.72678304090,45.40693101040,2015-11-03,8:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
15-11390,HOLLAND AVE/TUNNEY'S PASTURE @ SCOTT ST,364737.58429,5029595.56190,-75.73435018370,45.40373147430,2015-11-03,9:47:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-11391,DALHOUSIE ST @ MURRAY ST,368001.41982,5032573.95496,-75.69227962320,45.43024300900,2015-11-03,9:49:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-11392,CREEK'S END LANE btwn HOLLY ACRES RD & END,358387.71362,5023196.30036,-75.81615240790,45.34666589050,2015-11-03,9:59:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-11393,MICHELE DR btwn ROSEVIEW AVE & PENNY DR,359537.04658,5024090.89429,-75.80138751070,45.35462669560,2015-11-02,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11394,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R,373364.29798,5029424.55210,-75.62418742930,45.40140101640,2015-11-03,11:36:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-11395,PRINCE OF WALES DR btwn TURN LANE & FISHER AVE,367161.70480,5023942.30538,-75.70410110460,45.35265308490,2015-11-03,12:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11396,STITTSVILLE MAIN ST @ HAZELDEAN RD,349558.39810,5014877.63592,-75.92957091060,45.27243115560,2015-11-03,12:31:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11397,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD,370689.04292,5030603.00385,-75.65819878350,45.41226116560,2015-11-03,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-11398,MOODIE DR @ ROBERTSON RD,357065.93138,5020453.67630,-75.83330851190,45.32208726230,2015-11-03,1:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-11399,STRANDHERD DR @ LONGFIELDS DR,364547.66092,5015172.75932,-75.73851765060,45.27397288760,2015-11-03,2:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11400,LAFONTAINE AVE @ MCARTHUR AVE,370948.99158,5032771.93406,-75.65458680290,45.43175176040,2015-11-03,2:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11401,BRIDLE PATH DR @ PIMLICO CRES N,371329.72890,5023792.50690,-75.65093202910,45.35092220620,2015-11-03,2:58:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-11402,PARKDALE AVE @ SCOTT ST,364949.92314,5029726.34026,-75.73162203490,45.40488997570,2015-11-03,3:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-11403,HWY 417 INNES IC112R57 @ INNES RD,374298.32998,5030754.08995,-75.61207049960,45.41327143280,2015-11-03,3:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
15-11404,INNES RD btwn INDUSTRIAL AVE & BANTREE ST,373110.53821,5030009.53066,-75.62734743880,45.40668919250,2015-11-03,3:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11405,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD,374674.74390,5028498.46022,-75.60758152810,45.39293893150,2015-11-03,3:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-11406,HOLLAND AVE/TUNNEY'S PASTURE @ SCOTT ST,364736.97887,5029595.56190,-75.73435791650,45.40373152610,2015-11-03,4:02:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11407,HOGAN ST @ MEADOWLANDS DR,366123.41772,5024893.43212,-75.71723312650,45.36130271690,2015-11-03,4:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
15-11408,WOODRIDGE CRES btwn 220 W OF BAYSHORE DR/BAYSHORE SC & BAYSHORE DR,359142.24856,5023435.77137,-75.80649796990,45.34876260100,2015-10-30,6:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-11409,OLD TENTH LINE RD @ TENTH LINE RD,383041.29438,5038358.61854,-75.49917488330,45.48076759930,2015-11-03,4:45:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11410,BREWER RD @ BRONSON AVE,368109.76782,5027765.35482,-75.69151258100,45.38696695540,2015-11-03,5:37:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-11411,IRIS ST @ WOODROFFE AVE,362283.41282,5024441.15914,-75.76629755090,45.35755858860,2015-11-03,6:02:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11412,RUSSELL RD S @ ST. LAURENT BLVD,373569.19217,5029260.79330,-75.62159333620,45.39990749420,2015-11-03,6:34:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11413,RIVERSIDE DR SB btwn BILLINGS BRIDGESC RAMP SB & BILLINGS BRIDGE SC RA,369086.90303,5027858.68294,-75.67902335170,45.38771768990,2015-11-03,11:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-11414,FERNBANK RD @ LIARD ST,351493.49172,5012637.54692,-75.90512072170,45.25214827570,2015-11-03,7:33:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-11415,MEADOWLANDS DR btwn HOGAN ST & NESS ST,366304.97576,5024895.09676,-75.71491562710,45.36130179040,2015-11-03,7:35:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11416,BRONSON AVE btwn BRONSON AVE NB ON RAMP 42 & BRONSON AVE SB ON RAMP 43,367759.51981,5028413.04650,-75.69590228900,45.39282627570,2015-11-03,8:18:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-11417,QUEEN MARY ST @ VANIER PKWY,370365.63821,5031956.13932,-75.66215011800,45.42446651240,2015-11-04,1:25:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
15-11418,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376531.86768,5035122.52777,-75.58290141200,45.45235057850,2015-11-04,6:43:00 AM,"07 - Fog, mist, smoke, dust",03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-11419,WOODROFFE AVE btwn EARL MULLIGAN DR & LONGFIELDS DR,365339.72846,5017293.97193,-75.72816490130,45.29299172690,2015-11-04,6:50:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11420,REGIONAL ROAD 174 btwn OR174 IC105 RAMP26 & OR174 IC105 RAMP63,379573.02292,5037128.30394,-75.54372024140,45.47007826070,2015-11-04,8:11:00 AM,"07 - Fog, mist, smoke, dust",01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11421,JEANNE D'ARC BLVD  N btwn Continuation of JEANNE D'ARC BLVD N & TRANSI,379338.00487,5037126.13788,-75.54672581950,45.47008389440,2015-11-04,8:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11422,FALLOWFIELD RD @ WOODROFFE AVE,365083.87260,5017903.70166,-75.73135245350,45.29850003940,2015-11-04,8:55:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-11423,REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86,376381.86768,5034830.10900,-75.58486148260,45.44973496090,2015-11-04,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11424,REGIONAL ROAD 174 btwn OR174 IC112 RAMP51 & OR174 IC112 RAMP15,374906.23592,5032903.39419,-75.60399880980,45.43254906440,2015-11-04,9:47:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11425,POWELL AVE btwn BRONSON AVE & PERCY ST,367522.68981,5029554.98277,-75.69878149790,45.40312234600,2015-11-04,10:08:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11426,BELFAST RD btwn TRIOLE ST & MICHAEL ST,373054.90310,5030651.06190,-75.62796925830,45.41246681890,2015-11-04,10:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-11427,SLACK RD @ WOODROFFE AVE,364234.14287,5019974.33229,-75.74193762920,45.31720386770,2015-11-04,12:06:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-11428,LEES AVE @ KING EDWARD AVE/MANN AVE,369178.92272,5031334.57251,-75.67739455070,45.41898410920,2015-11-04,12:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11429,CASTLEFRANK RD btwn TORCASTLE WAY & TORCASTLE WAY,353441.38577,5017073.39385,-75.87987125830,45.29193126950,2015-11-04,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11430,OLD INNES RD @ BANTREE ST,373726.66183,5030353.12580,-75.61942948420,45.40972029400,2015-11-04,1:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11431,BAYCREST DR btwn SANDALWOOD DR & WALKLEY RD,371390.22110,5026645.12378,-75.64977569320,45.37658333830,2015-11-04,1:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-11432,MERIVALE RD btwn WOODFIELD DR & 170 N OF WEST HUNT CLUB RD/COSTCO SC,365531.94992,5022137.21132,-75.72512073840,45.33655414590,2015-11-04,1:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11433,BOYER RD @ ORLEANS BLVD,380977.74640,5035508.92836,-75.52600861540,45.45535662610,2015-11-04,1:51:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-11434,INDUSTRIAL AVE @ RIVERSIDE DR,370683.99788,5030592.19304,-75.65826467670,45.41216436840,2015-11-04,2:13:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-11435,BANK ST @ 80 S OF HUNT CLUB RD/TOWNGATE PLAZA,371688.29288,5024094.42208,-75.64631561840,45.35360463180,2015-11-04,2:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11436,BOYER RD btwn ORLEANS BLVD & VISENEAU DR,380985.68864,5035489.07342,-75.52591015880,45.45517712080,2015-11-04,2:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11437,LADY LOCHEAD LANE @ GOURLAY LANE,345003.02992,5022051.63004,-75.98704304420,45.33726069550,2015-11-04,2:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
15-11438,DONALD B. MUNRO DR btwn LOGGERS WAY & CARRYS SIDE RD,330208.12273,5026911.14477,-76.17555991630,45.38168087760,2015-11-04,2:55:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-11439,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,362706.96392,5023492.07908,-75.76100306810,45.34898399180,2015-11-04,3:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
15-11440,LYON ST @ FLORENCE ST,367541.82179,5030428.61655,-75.69842595410,45.41098132650,2015-11-04,3:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11441,GOULBOURN FORCED RD btwn TERRY FOX DR & KANATA ROCKERIES PRIV,349288.16641,5021651.55181,-75.93240682710,45.33340206580,2015-11-04,3:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
15-11442,CARLING AVE @ CHURCHILL AVE,363775.69560,5027012.09202,-75.74694517760,45.38056755900,2015-11-04,4:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11443,OGILVIE RD @ BATHGATE DR/CITYPARK DR W,373827.75160,5032799.63215,-75.61779539790,45.43172275400,2015-11-04,4:18:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-11444,UPLANDS DR btwn TO BE DETERMINED & RAMP,370925.39851,5021425.87682,-75.65640792500,45.32966619460,2015-11-04,4:15:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
15-11445,RIDEAU RD btwn ALBION RD & BANK ST,376229.26218,5017394.91227,-75.58933343570,45.29287744300,2015-11-04,4:22:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
15-11446,WEST HUNT CLUB RD btwn MOODIE DR & RICHMOND RD,357626.78527,5018385.82032,-75.82637536310,45.30343848860,2015-11-04,4:27:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
15-11447,MOODIE DR btwn FALLOWFIELD RD & BRIDE PRIV,359518.23248,5014597.13362,-75.80267602770,45.26920269640,2015-11-04,5:21:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
15-11448,FISHER AVE @ MEADOWLANDS DR,366575.06490,5025044.72398,-75.71144968090,45.36262435820,2015-11-04,5:22:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-11449,ELGIN ST @ WELLINGTON ST W,367663.98308,5031878.65848,-75.69668041700,45.42401737680,2015-11-04,4:05:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-11450,MAITLAND AVE/HWY 417 MAITLAND IC126R53 @ HWY 4,363229.67902,5025774.66220,-75.75406301570,45.36947908000,2015-11-04,5:24:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11451,OR174 IC112 RAMP15 btwn BLAIR RD & REGIONAL ROAD 174,374993.08856,5032725.07791,-75.60291433490,45.43093596220,2015-11-04,5:32:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-11452,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BRONSON AVE RAMP 24C,368715.27026,5026659.25955,-75.68392409380,45.37695964260,2015-11-04,5:44:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-11453,BOLTON ST btwn PARENT AVE & DALHOUSIE ST,367685.45761,5032970.11508,-75.69626665470,45.43383600300,2015-11-04,6:19:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-11454,AVIATION PKWY @ OGILVIE RD,373110.71420,5032375.86358,-75.62701715500,45.42798030310,2015-11-04,5:32:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11455,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376525.00848,5035112.78048,-75.58299051760,45.45226358260,2015-11-04,6:45:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11456,MERIVALE RD btwn BURRIS LANE & OT/NE BOUNDARY,364928.08759,5025151.61544,-75.73245819420,45.36372935170,2015-11-04,6:53:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-11457,MERIVALE RD btwn DORCHESTER AVE & MORISSET AVE,364863.80923,5026511.32268,-75.73311331720,45.37596928270,2015-11-04,7:23:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
15-11458,HINCKS LANE @ RIVERSIDE DR,370166.25666,5030204.87714,-75.66492999880,45.40872799870,2015-11-04,10:13:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-11459,ORCHARDVIEW AVE @ GARDENWAY DR,384736.46300,5036807.63827,-75.47774687790,45.46662133440,2015-11-04,10:40:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11460,VISENEAU DR btwn BARRINGTON ST & BROMONT WAY,381587.49842,5035534.27061,-75.51820965500,45.45551789570,2015-11-04,6:00:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11461,HAWTHORNE RD btwn LEITRIM RD & LOUISEIZE RD,377118.79729,5022524.64633,-75.57724519440,45.33894154300,2015-11-05,2:40:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-11462,ALBION RD btwn RIDEAU RD & TULLAMORE ST,375169.14860,5016495.36060,-75.60297496470,45.28489053700,2015-11-05,4:37:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-11463,WEST HUNT CLUB RD @ 354 E OF WOODROFFE AVE/REC,363982.68700,5021424.84926,-75.74497122520,45.33027676110,2015-11-05,7:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-11464,ISABELLA ST/HWY 417 O'CONN IC119BR57 @ O'CONNO,368298.42652,5030310.28802,-75.68877597020,45.40984840460,2015-11-05,8:49:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-11465,BASELINE RD @ WOODROFFE AVE,362549.69020,5023769.78268,-75.76297756490,45.35149571620,2015-11-05,8:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11466,BATON CRT btwn AIRD PL & END,351794.19628,5019004.75249,-75.90068702480,45.30942221670,2015-11-04,6:00:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11467,MAITLAND AVE btwn DUNCAN PL & LENESTER AVE,363032.32846,5026267.07009,-75.75652420760,45.37392613230,2015-11-05,9:59:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
15-11468,BASELINE RD/HWY 416 RICHMOND IC75R53 @ RICHMON,358635.88500,5021821.96530,-75.81313519860,45.33428056420,2015-11-05,11:13:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-11469,JEANNE D'ARC BLVD  S btwn BELCOURT BLVD & DES EPINETTES AVE,381915.43538,5035902.67330,-75.51395956560,45.45879636300,2015-11-05,8:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-11470,BROCKINGTON CRES btwn ABITIBI CRES & MEDHURST DR,363517.95565,5021960.04078,-75.75083607680,45.33513141340,2015-11-05,11:54:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-11471,ISABELLA ST/HWY417 IC119AR75 @ METCALFE ST,368449.42852,5030399.56470,-75.68683551230,45.41063797030,2015-11-02,4:35:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-11472,VANIER PKWY SB btwn RIVERSIDE DR & TO BE DETERMINED,370789.98157,5031374.20914,-75.65680605800,45.41919064480,2015-11-05,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
